nohup: ignoring input
BLEU Score: 1.000000
METEOR Score: 0.999938
ROUGE Score: 1.000000
***** Case No.916 *****
BLEU Score: 0.876156
METEOR Score: 0.936389
ROUGE Score: 0.833333
***** Case No.917 *****
BLEU Score: 0.336700
METEOR Score: 0.596043
ROUGE Score: 0.300000
***** Case No.918 *****
BLEU Score: 0.352403
METEOR Score: 0.643929
ROUGE Score: 0.300000
***** Case No.919 *****
BLEU Score: 0.538772
METEOR Score: 0.667017
ROUGE Score: 0.533333
***** Case No.920 *****
BLEU Score: 0.634361
METEOR Score: 0.856565
ROUGE Score: 0.666667
***** Case No.921 *****
BLEU Score: 0.474180
METEOR Score: 0.921592
ROUGE Score: 0.500000
***** Case No.922 *****
BLEU Score: 0.570282
METEOR Score: 0.991460
ROUGE Score: 0.636364
***** Case No.923 *****
BLEU Score: 0.540880
METEOR Score: 0.729950
ROUGE Score: 0.521739
***** Case No.924 *****
BLEU Score: 0.238018
METEOR Score: 0.586302
ROUGE Score: 0.133333
***** Case No.925 *****
BLEU Score: 0.468257
METEOR Score: 0.766824
ROUGE Score: 0.454545
***** Case No.926 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.927 *****
BLEU Score: 0.069046
METEOR Score: 0.690691
ROUGE Score: 0.133333
***** Case No.928 *****
BLEU Score: 0.486156
METEOR Score: 0.634713
ROUGE Score: 0.461538
***** Case No.929 *****
BLEU Score: 0.443485
METEOR Score: 0.722998
ROUGE Score: 0.500000
***** Case No.930 *****
BLEU Score: 0.369384
METEOR Score: 0.663511
ROUGE Score: 0.333333
***** Case No.931 *****
BLEU Score: 0.469915
METEOR Score: 0.730445
ROUGE Score: 0.428571
***** Case No.932 *****
BLEU Score: 0.645996
METEOR Score: 0.916564
ROUGE Score: 0.689655
***** Case No.933 *****
BLEU Score: 0.409809
METEOR Score: 0.991460
ROUGE Score: 0.454545
***** Case No.934 *****
BLEU Score: 0.866642
METEOR Score: 0.931973
ROUGE Score: 0.833333
***** Case No.935 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 0.896552
***** Case No.936 *****
BLEU Score: 0.346020
METEOR Score: 0.628678
ROUGE Score: 0.346154
***** Case No.937 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 0.896552
***** Case No.938 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 0.896552
***** Case No.939 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 0.896552
***** Case No.940 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 0.896552
***** Case No.941 *****
BLEU Score: 0.426800
METEOR Score: 0.701986
ROUGE Score: 0.500000
***** Case No.942 *****
BLEU Score: 0.498835
METEOR Score: 0.825670
ROUGE Score: 0.461538
***** Case No.943 *****
BLEU Score: 0.848970
METEOR Score: 0.957270
ROUGE Score: 0.780488
***** Case No.944 *****
BLEU Score: 1.000000
METEOR Score: 0.999927
ROUGE Score: 1.000000
***** Case No.945 *****
BLEU Score: 0.547432
METEOR Score: 0.910432
ROUGE Score: 0.620690
***** Case No.946 *****
BLEU Score: 0.623078
METEOR Score: 0.844314
ROUGE Score: 0.641509
***** Case No.947 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 1.000000
***** Case No.948 *****
BLEU Score: 0.251318
METEOR Score: 0.666808
ROUGE Score: 0.150000
***** Case No.949 *****
BLEU Score: 0.831354
METEOR Score: 0.852393
ROUGE Score: 0.823529
***** Case No.950 *****
BLEU Score: 0.359275
METEOR Score: 0.604593
ROUGE Score: 0.478261
***** Case No.951 *****
BLEU Score: 0.290889
METEOR Score: 0.672139
ROUGE Score: 0.425532
***** Case No.952 *****
BLEU Score: 1.000000
METEOR Score: 0.999959
ROUGE Score: 1.000000
***** Case No.953 *****
BLEU Score: 0.876156
METEOR Score: 0.936389
ROUGE Score: 0.846154
***** Case No.954 *****
BLEU Score: 0.407163
METEOR Score: 0.644769
ROUGE Score: 0.352941
***** Case No.955 *****
BLEU Score: 0.884395
METEOR Score: 0.940257
ROUGE Score: 0.785714
***** Case No.956 *****
BLEU Score: 0.876156
METEOR Score: 0.936389
ROUGE Score: 0.846154
***** Case No.957 *****
BLEU Score: 0.346537
METEOR Score: 0.508703
ROUGE Score: 0.352941
***** Case No.958 *****
BLEU Score: 0.346537
METEOR Score: 0.508703
ROUGE Score: 0.352941
***** Case No.959 *****
BLEU Score: 0.346537
METEOR Score: 0.508703
ROUGE Score: 0.352941
***** Case No.960 *****
BLEU Score: 0.828248
METEOR Score: 0.940257
ROUGE Score: 0.758621
***** Case No.961 *****
BLEU Score: 0.780933
METEOR Score: 0.949624
ROUGE Score: 0.800000
***** Case No.962 *****
BLEU Score: 0.866398
METEOR Score: 0.999927
ROUGE Score: 0.866667
***** Case No.963 *****
BLEU Score: 0.744960
METEOR Score: 0.969117
ROUGE Score: 0.878049
***** Case No.964 *****
BLEU Score: 1.000000
METEOR Score: 0.999772
ROUGE Score: 1.000000
***** Case No.965 *****
BLEU Score: 0.586395
METEOR Score: 0.870895
ROUGE Score: 0.583333
***** Case No.966 *****
BLEU Score: 0.652315
METEOR Score: 0.952895
ROUGE Score: 0.764706
***** Case No.967 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.968 *****
BLEU Score: 0.496583
METEOR Score: 0.870895
ROUGE Score: 0.583333
***** Case No.969 *****
BLEU Score: 0.437241
METEOR Score: 0.940864
ROUGE Score: 0.514286
***** Case No.970 *****
BLEU Score: 0.634047
METEOR Score: 0.830000
ROUGE Score: 0.666667
***** Case No.971 *****
BLEU Score: 0.400778
METEOR Score: 0.492818
ROUGE Score: 0.444444
***** Case No.972 *****
BLEU Score: 0.819169
METEOR Score: 0.998313
ROUGE Score: 0.888889
***** Case No.973 *****
BLEU Score: 0.558578
METEOR Score: 0.795798
ROUGE Score: 0.640000
***** Case No.974 *****
BLEU Score: 0.524623
METEOR Score: 0.777418
ROUGE Score: 0.583333
***** Case No.975 *****
BLEU Score: 0.857893
METEOR Score: 0.949446
ROUGE Score: 0.888889
***** Case No.976 *****
BLEU Score: 0.433321
METEOR Score: 0.749075
ROUGE Score: 0.400000
***** Case No.977 *****
BLEU Score: 0.385032
METEOR Score: 0.720602
ROUGE Score: 0.347826
***** Case No.978 *****
BLEU Score: 0.409809
METEOR Score: 0.720602
ROUGE Score: 0.434783
***** Case No.979 *****
BLEU Score: 0.726541
METEOR Score: 0.940227
ROUGE Score: 0.800000
***** Case No.980 *****
BLEU Score: 0.484391
METEOR Score: 0.755034
ROUGE Score: 0.545455
***** Case No.981 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 1.000000
***** Case No.982 *****
BLEU Score: 0.561396
METEOR Score: 0.764211
ROUGE Score: 0.606061
***** Case No.983 *****
BLEU Score: 0.767733
METEOR Score: 0.928079
ROUGE Score: 0.750000
***** Case No.984 *****
BLEU Score: 0.897954
METEOR Score: 0.946719
ROUGE Score: 0.882353
***** Case No.985 *****
BLEU Score: 1.000000
METEOR Score: 0.999927
ROUGE Score: 1.000000
***** Case No.986 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 1.000000
***** Case No.987 *****
BLEU Score: 0.400778
METEOR Score: 0.722998
ROUGE Score: 0.480000
***** Case No.988 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 0.880000
***** Case No.989 *****
BLEU Score: 0.275320
METEOR Score: 0.594585
ROUGE Score: 0.315789
***** Case No.990 *****
BLEU Score: 0.727682
METEOR Score: 0.943676
ROUGE Score: 0.733333
***** Case No.991 *****
BLEU Score: 1.000000
METEOR Score: 0.999938
ROUGE Score: 0.909091
***** Case No.992 *****
BLEU Score: 0.532722
METEOR Score: 0.893254
ROUGE Score: 0.592593
***** Case No.993 *****
BLEU Score: 0.702850
METEOR Score: 0.885695
ROUGE Score: 0.731707
***** Case No.994 *****
BLEU Score: 0.623590
METEOR Score: 0.896587
ROUGE Score: 0.714286
***** Case No.995 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.996 *****
BLEU Score: 0.366132
METEOR Score: 0.808279
ROUGE Score: 0.440000
***** Case No.997 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.998 *****
BLEU Score: 0.513860
METEOR Score: 0.916238
ROUGE Score: 0.541667
***** Case No.999 *****
BLEU Score: 0.573813
METEOR Score: 0.903461
ROUGE Score: 0.644068
***** Case No.1000 *****
BLEU Score: 0.481440
METEOR Score: 0.794202
ROUGE Score: 0.600000
***** Case No.1001 *****
BLEU Score: 0.625080
METEOR Score: 0.914994
ROUGE Score: 0.684211
***** Case No.1002 *****
BLEU Score: 0.739709
METEOR Score: 0.949454
ROUGE Score: 0.682927
***** Case No.1003 *****
BLEU Score: 0.472031
METEOR Score: 0.753560
ROUGE Score: 0.545455
***** Case No.1004 *****
BLEU Score: 0.334831
METEOR Score: 0.647147
ROUGE Score: 0.428571
***** Case No.1005 *****
BLEU Score: 0.606121
METEOR Score: 0.839326
ROUGE Score: 0.560000
***** Case No.1006 *****
BLEU Score: 0.820720
METEOR Score: 0.959569
ROUGE Score: 0.844444
***** Case No.1007 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.1008 *****
BLEU Score: 0.903366
METEOR Score: 0.963577
ROUGE Score: 0.926829
***** Case No.1009 *****
BLEU Score: 0.876696
METEOR Score: 0.954217
ROUGE Score: 0.903226
***** Case No.1010 *****
BLEU Score: 0.538682
METEOR Score: 0.909200
ROUGE Score: 0.647059
***** Case No.1011 *****
BLEU Score: 0.838577
METEOR Score: 0.856895
ROUGE Score: 0.800000
***** Case No.1012 *****
BLEU Score: 0.449290
METEOR Score: 0.693531
ROUGE Score: 0.444444
***** Case No.1013 *****
BLEU Score: 0.487359
METEOR Score: 0.630380
ROUGE Score: 0.434783
***** Case No.1014 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.1015 *****
BLEU Score: 0.360057
METEOR Score: 0.850008
ROUGE Score: 0.363636
***** Case No.1016 *****
BLEU Score: 0.033166
METEOR Score: 0.650287
ROUGE Score: 0.064516
***** Case No.1017 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 0.857143
***** Case No.1018 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 0.857143
***** Case No.1019 *****
BLEU Score: 0.912168
METEOR Score: 0.922810
ROUGE Score: 0.736842
***** Case No.1020 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 0.857143
***** Case No.1021 *****
BLEU Score: 0.240432
METEOR Score: 0.767342
ROUGE Score: 0.342857
***** Case No.1022 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 0.857143
***** Case No.1023 *****
BLEU Score: 1.000000
METEOR Score: 0.999772
ROUGE Score: 0.842105
***** Case No.1024 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 0.857143
***** Case No.1025 *****
BLEU Score: 0.036370
METEOR Score: 0.671818
ROUGE Score: 0.068966
***** Case No.1026 *****
BLEU Score: 0.068147
METEOR Score: 0.539874
ROUGE Score: 0.153846
***** Case No.1027 *****
BLEU Score: 0.730387
METEOR Score: 0.813921
ROUGE Score: 0.758621
***** Case No.1028 *****
BLEU Score: 0.758435
METEOR Score: 0.995335
ROUGE Score: 0.812500
***** Case No.1029 *****
BLEU Score: 0.822485
METEOR Score: 0.908467
ROUGE Score: 0.875000
***** Case No.1030 *****
BLEU Score: 0.397482
METEOR Score: 0.824327
ROUGE Score: 0.384615
***** Case No.1031 *****
BLEU Score: 0.709823
METEOR Score: 0.895446
ROUGE Score: 0.742857
***** Case No.1032 *****
BLEU Score: 0.870240
METEOR Score: 0.882222
ROUGE Score: 0.857143
***** Case No.1033 *****
BLEU Score: 0.615832
METEOR Score: 0.830043
ROUGE Score: 0.620690
***** Case No.1034 *****
BLEU Score: 0.882497
METEOR Score: 0.898767
ROUGE Score: 0.928571
***** Case No.1035 *****
BLEU Score: 0.028144
METEOR Score: 0.299462
ROUGE Score: 0.000000
***** Case No.1036 *****
BLEU Score: 0.261771
METEOR Score: 0.763150
ROUGE Score: 0.303030
***** Case No.1037 *****
BLEU Score: 0.037225
METEOR Score: 0.501938
ROUGE Score: 0.074074
***** Case No.1038 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.1039 *****
BLEU Score: 0.039567
METEOR Score: 0.489474
ROUGE Score: 0.000000
***** Case No.1040 *****
BLEU Score: 0.437975
METEOR Score: 0.566691
ROUGE Score: 0.625000
***** Case No.1041 *****
BLEU Score: 0.485357
METEOR Score: 0.912236
ROUGE Score: 0.540541
***** Case No.1042 *****
BLEU Score: 0.103756
METEOR Score: 0.627491
ROUGE Score: 0.240000
***** Case No.1043 *****
BLEU Score: 0.346890
METEOR Score: 0.679464
ROUGE Score: 0.454545
***** Case No.1044 *****
BLEU Score: 0.214091
METEOR Score: 0.436238
ROUGE Score: 0.230769
***** Case No.1045 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.1046 *****
BLEU Score: 1.000000
METEOR Score: 0.999772
ROUGE Score: 1.000000
***** Case No.1047 *****
BLEU Score: 0.338546
METEOR Score: 0.944940
ROUGE Score: 0.450000
***** Case No.1048 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.1049 *****
BLEU Score: 0.249417
METEOR Score: 0.916564
ROUGE Score: 0.285714
***** Case No.1050 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.1051 *****
BLEU Score: 0.041157
METEOR Score: 0.369322
ROUGE Score: 0.100000
***** Case No.1052 *****
BLEU Score: 0.300979
METEOR Score: 0.457317
ROUGE Score: 0.380952
***** Case No.1053 *****
BLEU Score: 0.201494
METEOR Score: 0.539906
ROUGE Score: 0.173913
***** Case No.1054 *****
BLEU Score: 0.435563
METEOR Score: 0.668890
ROUGE Score: 0.518519
***** Case No.1055 *****
BLEU Score: 0.247400
METEOR Score: 0.674459
ROUGE Score: 0.222222
***** Case No.1056 *****
BLEU Score: 0.276789
METEOR Score: 0.786618
ROUGE Score: 0.333333
***** Case No.1057 *****
BLEU Score: 0.483066
METEOR Score: 0.555556
ROUGE Score: 0.526316
***** Case No.1058 *****
BLEU Score: 0.571432
METEOR Score: 0.646976
ROUGE Score: 0.608696
***** Case No.1059 *****
BLEU Score: 0.046461
METEOR Score: 0.366954
ROUGE Score: 0.095238
***** Case No.1060 *****
BLEU Score: 0.604303
METEOR Score: 0.750177
ROUGE Score: 0.700000
***** Case No.1061 *****
BLEU Score: 0.831464
METEOR Score: 0.995335
ROUGE Score: 0.875000
***** Case No.1062 *****
BLEU Score: 0.195648
METEOR Score: 0.438965
ROUGE Score: 0.160000
***** Case No.1063 *****
BLEU Score: 0.275270
METEOR Score: 0.753382
ROUGE Score: 0.312500
***** Case No.1064 *****
BLEU Score: 0.698534
METEOR Score: 0.974002
ROUGE Score: 0.764706
***** Case No.1065 *****
BLEU Score: 0.499756
METEOR Score: 0.930390
ROUGE Score: 0.437500
***** Case No.1066 *****
BLEU Score: 0.614503
METEOR Score: 0.923683
ROUGE Score: 0.600000
***** Case No.1067 *****
BLEU Score: 0.164873
METEOR Score: 0.443641
ROUGE Score: 0.242424
***** Case No.1068 *****
BLEU Score: 0.118776
METEOR Score: 0.657497
ROUGE Score: 0.333333
***** Case No.1069 *****
BLEU Score: 0.614503
METEOR Score: 0.923683
ROUGE Score: 0.600000
***** Case No.1070 *****
BLEU Score: 0.388906
METEOR Score: 0.962237
ROUGE Score: 0.384615
***** Case No.1071 *****
BLEU Score: 0.343150
METEOR Score: 0.967604
ROUGE Score: 0.333333
***** Case No.1072 *****
BLEU Score: 0.876156
METEOR Score: 0.999878
ROUGE Score: 0.833333
***** Case No.1073 *****
BLEU Score: 0.437087
METEOR Score: 0.593127
ROUGE Score: 0.533333
***** Case No.1074 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.1075 *****
BLEU Score: 0.347916
METEOR Score: 0.991460
ROUGE Score: 0.272727
***** Case No.1076 *****
BLEU Score: 0.346537
METEOR Score: 0.508703
ROUGE Score: 0.352941
***** Case No.1077 *****
BLEU Score: 0.514973
METEOR Score: 0.861341
ROUGE Score: 0.500000
***** Case No.1078 *****
BLEU Score: 0.423753
METEOR Score: 0.633385
ROUGE Score: 0.411765
***** Case No.1079 *****
BLEU Score: 0.298956
METEOR Score: 0.573758
ROUGE Score: 0.285714
***** Case No.1080 *****
BLEU Score: 0.293081
METEOR Score: 0.512097
ROUGE Score: 0.300000
***** Case No.1081 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.1082 *****
BLEU Score: 0.718875
METEOR Score: 0.955591
ROUGE Score: 0.800000
***** Case No.1083 *****
BLEU Score: 0.916451
METEOR Score: 0.963821
ROUGE Score: 0.926829
***** Case No.1084 *****
BLEU Score: 1.000000
METEOR Score: 0.999938
ROUGE Score: 1.000000
***** Case No.1085 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 1.000000
***** Case No.1086 *****
BLEU Score: 0.683637
METEOR Score: 0.950319
ROUGE Score: 0.774194
***** Case No.1087 *****
BLEU Score: 0.511095
METEOR Score: 0.719699
ROUGE Score: 0.444444
***** Case No.1088 *****
BLEU Score: 0.638962
METEOR Score: 0.873853
ROUGE Score: 0.588235
***** Case No.1089 *****
BLEU Score: 1.000000
METEOR Score: 0.999772
ROUGE Score: 1.000000
***** Case No.1090 *****
BLEU Score: 0.590911
METEOR Score: 0.763221
ROUGE Score: 0.625000
***** Case No.1091 *****
BLEU Score: 0.537285
METEOR Score: 0.691837
ROUGE Score: 0.500000
***** Case No.1092 *****
BLEU Score: 0.643605
METEOR Score: 0.884647
ROUGE Score: 0.685714
***** Case No.1093 *****
BLEU Score: 0.852102
METEOR Score: 0.945821
ROUGE Score: 0.769231
***** Case No.1094 *****
BLEU Score: 1.000000
METEOR Score: 0.999938
ROUGE Score: 1.000000
***** Case No.1095 *****
BLEU Score: 0.299452
METEOR Score: 0.596279
ROUGE Score: 0.322581
***** Case No.1096 *****
BLEU Score: 0.102374
METEOR Score: 0.681233
ROUGE Score: 0.242424
***** Case No.1097 *****
BLEU Score: 0.269682
METEOR Score: 0.539071
ROUGE Score: 0.347826
***** Case No.1098 *****
BLEU Score: 0.486338
METEOR Score: 0.610577
ROUGE Score: 0.444444
***** Case No.1099 *****
BLEU Score: 0.600536
METEOR Score: 0.736036
ROUGE Score: 0.454545
***** Case No.1100 *****
BLEU Score: 0.469915
METEOR Score: 0.639004
ROUGE Score: 0.482759
***** Case No.1101 *****
BLEU Score: 0.539059
METEOR Score: 0.764729
ROUGE Score: 0.470588
***** Case No.1102 *****
BLEU Score: 0.431728
METEOR Score: 0.489341
ROUGE Score: 0.470588
***** Case No.1103 *****
BLEU Score: 0.219843
METEOR Score: 0.640920
ROUGE Score: 0.285714
***** Case No.1104 *****
BLEU Score: 1.000000
METEOR Score: 0.999927
ROUGE Score: 1.000000
***** Case No.1105 *****
BLEU Score: 0.471769
METEOR Score: 0.765446
ROUGE Score: 0.625000
***** Case No.1106 *****
BLEU Score: 0.077894
METEOR Score: 0.527983
ROUGE Score: 0.228571
***** Case No.1107 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.1108 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.1109 *****
BLEU Score: 0.717336
METEOR Score: 0.846453
ROUGE Score: 0.814815
***** Case No.1110 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 1.000000
***** Case No.1111 *****
BLEU Score: 0.212899
METEOR Score: 0.592295
ROUGE Score: 0.222222
***** Case No.1112 *****
BLEU Score: 0.406006
METEOR Score: 0.634682
ROUGE Score: 0.387097
***** Case No.1113 *****
BLEU Score: 0.512689
METEOR Score: 0.806910
ROUGE Score: 0.500000
***** Case No.1114 *****
BLEU Score: 0.531157
METEOR Score: 0.761251
ROUGE Score: 0.604651
***** Case No.1115 *****
BLEU Score: 0.432540
METEOR Score: 0.737056
ROUGE Score: 0.482759
***** Case No.1116 *****
BLEU Score: 0.567961
METEOR Score: 0.751037
ROUGE Score: 0.585366
***** Case No.1117 *****
BLEU Score: 0.410148
METEOR Score: 0.686172
ROUGE Score: 0.428571
***** Case No.1118 *****
BLEU Score: 1.000000
METEOR Score: 0.999959
ROUGE Score: 0.864865
***** Case No.1119 *****
BLEU Score: 0.685530
METEOR Score: 0.888632
ROUGE Score: 0.565217
***** Case No.1120 *****
BLEU Score: 0.469003
METEOR Score: 0.657242
ROUGE Score: 0.562500
***** Case No.1121 *****
BLEU Score: 0.660605
METEOR Score: 0.859966
ROUGE Score: 0.553191
***** Case No.1122 *****
BLEU Score: 1.000000
METEOR Score: 0.999772
ROUGE Score: 1.000000
***** Case No.1123 *****
BLEU Score: 0.487120
METEOR Score: 0.815386
ROUGE Score: 0.400000
***** Case No.1124 *****
BLEU Score: 0.807188
METEOR Score: 0.925651
ROUGE Score: 0.727273
***** Case No.1125 *****
BLEU Score: 0.815540
METEOR Score: 0.839916
ROUGE Score: 0.800000
***** Case No.1126 *****
BLEU Score: 0.551121
METEOR Score: 0.773984
ROUGE Score: 0.631579
***** Case No.1127 *****
BLEU Score: 0.042518
METEOR Score: 0.390191
ROUGE Score: 0.137931
***** Case No.1128 *****
BLEU Score: 0.309285
METEOR Score: 0.676373
ROUGE Score: 0.296296
***** Case No.1129 *****
BLEU Score: 0.395150
METEOR Score: 0.781917
ROUGE Score: 0.428571
***** Case No.1130 *****
BLEU Score: 0.308617
METEOR Score: 0.654018
ROUGE Score: 0.344828
***** Case No.1131 *****
BLEU Score: 0.282956
METEOR Score: 0.524119
ROUGE Score: 0.200000
***** Case No.1132 *****
BLEU Score: 0.033125
METEOR Score: 0.349054
ROUGE Score: 0.086957
***** Case No.1133 *****
BLEU Score: 0.440514
METEOR Score: 0.747348
ROUGE Score: 0.461538
***** Case No.1134 *****
BLEU Score: 0.072429
METEOR Score: 0.405979
ROUGE Score: 0.166667
***** Case No.1135 *****
BLEU Score: 0.458303
METEOR Score: 0.632107
ROUGE Score: 0.500000
***** Case No.1136 *****
BLEU Score: 0.458303
METEOR Score: 0.632107
ROUGE Score: 0.500000
***** Case No.1137 *****
BLEU Score: 1.000000
METEOR Score: 0.999898
ROUGE Score: 1.000000
***** Case No.1138 *****
BLEU Score: 0.458303
METEOR Score: 0.632107
ROUGE Score: 0.500000
***** Case No.1139 *****
BLEU Score: 0.458303
