nohup: ignoring input
ROUGE Score: 0.620690
***** Case No.876 *****
BLEU Score: 0.091912
METEOR Score: 0.614626
ROUGE Score: 0.181818
***** Case No.877 *****
BLEU Score: 0.412615
METEOR Score: 0.789807
ROUGE Score: 0.484848
***** Case No.878 *****
BLEU Score: 0.414644
METEOR Score: 0.600713
ROUGE Score: 0.380952
***** Case No.879 *****
BLEU Score: 0.546508
METEOR Score: 0.786178
ROUGE Score: 0.480000
***** Case No.880 *****
BLEU Score: 0.515028
METEOR Score: 0.879260
ROUGE Score: 0.685714
***** Case No.881 *****
BLEU Score: 0.714334
METEOR Score: 0.897999
ROUGE Score: 0.790698
***** Case No.882 *****
BLEU Score: 0.312119
METEOR Score: 0.695661
ROUGE Score: 0.315789
***** Case No.883 *****
BLEU Score: 0.395349
METEOR Score: 0.579380
ROUGE Score: 0.375000
***** Case No.884 *****
BLEU Score: 0.086549
METEOR Score: 0.441726
ROUGE Score: 0.083333
***** Case No.885 *****
BLEU Score: 0.313924
METEOR Score: 0.505484
ROUGE Score: 0.258065
***** Case No.886 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 1.000000
***** Case No.887 *****
BLEU Score: 0.590911
METEOR Score: 0.763221
ROUGE Score: 0.551724
***** Case No.888 *****
BLEU Score: 0.289395
METEOR Score: 0.675191
ROUGE Score: 0.250000
***** Case No.889 *****
BLEU Score: 0.349625
METEOR Score: 0.681549
ROUGE Score: 0.387097
***** Case No.890 *****
BLEU Score: 0.482396
METEOR Score: 0.712632
ROUGE Score: 0.538462
***** Case No.891 *****
BLEU Score: 0.431871
METEOR Score: 0.926409
ROUGE Score: 0.564103
***** Case No.892 *****
BLEU Score: 0.674945
METEOR Score: 0.871059
ROUGE Score: 0.800000
***** Case No.893 *****
BLEU Score: 0.948544
METEOR Score: 0.994963
ROUGE Score: 0.967742
***** Case No.894 *****
BLEU Score: 0.086388
METEOR Score: 0.736244
ROUGE Score: 0.250000
***** Case No.895 *****
BLEU Score: 0.948544
METEOR Score: 0.994963
ROUGE Score: 0.969697
***** Case No.896 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.956522
***** Case No.897 *****
BLEU Score: 0.494733
METEOR Score: 0.767830
ROUGE Score: 0.500000
***** Case No.898 *****
BLEU Score: 0.791262
METEOR Score: 0.981934
ROUGE Score: 0.857143
***** Case No.899 *****
BLEU Score: 1.000000
METEOR Score: 0.999852
ROUGE Score: 1.000000
***** Case No.900 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.956522
***** Case No.901 *****
BLEU Score: 0.020467
METEOR Score: 0.193750
ROUGE Score: 0.000000
***** Case No.902 *****
BLEU Score: 0.930605
METEOR Score: 0.993230
ROUGE Score: 0.956522
***** Case No.903 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.956522
***** Case No.904 *****
BLEU Score: 1.000000
METEOR Score: 0.999898
ROUGE Score: 1.000000
***** Case No.905 *****
BLEU Score: 0.484703
METEOR Score: 0.676491
ROUGE Score: 0.615385
***** Case No.906 *****
BLEU Score: 0.731110
METEOR Score: 0.978797
ROUGE Score: 0.727273
***** Case No.907 *****
BLEU Score: 0.075152
METEOR Score: 0.440613
ROUGE Score: 0.320000
***** Case No.908 *****
BLEU Score: 1.000000
METEOR Score: 0.999624
ROUGE Score: 1.000000
***** Case No.909 *****
BLEU Score: 0.614215
METEOR Score: 0.928640
ROUGE Score: 0.695652
***** Case No.910 *****
BLEU Score: 0.033744
METEOR Score: 0.185185
ROUGE Score: 0.000000
***** Case No.911 *****
BLEU Score: 1.000000
METEOR Score: 0.999772
ROUGE Score: 1.000000
***** Case No.912 *****
BLEU Score: 0.516973
METEOR Score: 0.869205
ROUGE Score: 0.480000
***** Case No.913 *****
BLEU Score: 0.611905
METEOR Score: 0.758850
ROUGE Score: 0.666667
***** Case No.914 *****
BLEU Score: 0.583074
METEOR Score: 0.698980
ROUGE Score: 0.645161
***** Case No.915 *****
BLEU Score: 1.000000
METEOR Score: 0.999938
ROUGE Score: 1.000000
***** Case No.916 *****
BLEU Score: 0.519426
METEOR Score: 0.681177
ROUGE Score: 0.480000
***** Case No.917 *****
BLEU Score: 0.247672
METEOR Score: 0.498110
ROUGE Score: 0.444444
***** Case No.918 *****
BLEU Score: 0.349876
METEOR Score: 0.639330
ROUGE Score: 0.285714
***** Case No.919 *****
BLEU Score: 0.237090
METEOR Score: 0.581375
ROUGE Score: 0.125000
***** Case No.920 *****
BLEU Score: 0.629813
METEOR Score: 0.850446
ROUGE Score: 0.636364
***** Case No.921 *****
BLEU Score: 0.045949
METEOR Score: 0.476695
ROUGE Score: 0.125000
***** Case No.922 *****
BLEU Score: 0.570282
METEOR Score: 0.920307
ROUGE Score: 0.636364
***** Case No.923 *****
BLEU Score: 0.530165
METEOR Score: 0.729950
ROUGE Score: 0.521739
***** Case No.924 *****
BLEU Score: 0.237090
METEOR Score: 0.581375
ROUGE Score: 0.125000
***** Case No.925 *****
BLEU Score: 0.774403
METEOR Score: 0.855159
ROUGE Score: 0.727273
***** Case No.926 *****
BLEU Score: 0.912168
METEOR Score: 0.991449
ROUGE Score: 0.941176
***** Case No.927 *****
BLEU Score: 0.062981
METEOR Score: 0.684524
ROUGE Score: 0.125000
***** Case No.928 *****
BLEU Score: 0.479878
METEOR Score: 0.628942
ROUGE Score: 0.428571
***** Case No.929 *****
BLEU Score: 0.327101
METEOR Score: 0.718046
ROUGE Score: 0.360000
***** Case No.930 *****
BLEU Score: 0.369384
METEOR Score: 0.663511
ROUGE Score: 0.333333
***** Case No.931 *****
BLEU Score: 0.444418
METEOR Score: 0.725991
ROUGE Score: 0.413793
***** Case No.932 *****
BLEU Score: 0.658681
METEOR Score: 0.986025
ROUGE Score: 0.740741
***** Case No.933 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.956522
***** Case No.934 *****
BLEU Score: 0.806501
METEOR Score: 0.925801
ROUGE Score: 0.800000
***** Case No.935 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 0.896552
***** Case No.936 *****
BLEU Score: 0.170374
METEOR Score: 0.389130
ROUGE Score: 0.217391
***** Case No.937 *****
BLEU Score: 0.942615
METEOR Score: 0.994390
ROUGE Score: 0.866667
***** Case No.938 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 0.896552
***** Case No.939 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 0.896552
***** Case No.940 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 0.896552
***** Case No.941 *****
BLEU Score: 0.430895
METEOR Score: 0.699515
ROUGE Score: 0.488889
***** Case No.942 *****
BLEU Score: 0.498835
METEOR Score: 0.825670
ROUGE Score: 0.461538
***** Case No.943 *****
BLEU Score: 0.812760
METEOR Score: 0.953298
ROUGE Score: 0.761905
***** Case No.944 *****
BLEU Score: 1.000000
METEOR Score: 0.999927
ROUGE Score: 1.000000
***** Case No.945 *****
BLEU Score: 0.358596
METEOR Score: 0.758675
ROUGE Score: 0.518519
***** Case No.946 *****
BLEU Score: 0.391651
METEOR Score: 0.768927
ROUGE Score: 0.407407
***** Case No.947 *****
BLEU Score: 1.000000
METEOR Score: 0.999914
ROUGE Score: 1.000000
***** Case No.948 *****
BLEU Score: 0.225416
METEOR Score: 0.532676
ROUGE Score: 0.222222
***** Case No.949 *****
BLEU Score: 0.824237
METEOR Score: 0.845836
ROUGE Score: 0.777778
***** Case No.950 *****
BLEU Score: 0.361128
METEOR Score: 0.602402
ROUGE Score: 0.468085
***** Case No.951 *****
BLEU Score: 0.262432
METEOR Score: 0.601176
ROUGE Score: 0.392157
***** Case No.952 *****
BLEU Score: 0.720571
METEOR Score: 0.746841
ROUGE Score: 0.896552
***** Case No.953 *****
BLEU Score: 0.374858
METEOR Score: 0.753560
ROUGE Score: 0.434783
***** Case No.954 *****
BLEU Score: 0.409079
METEOR Score: 0.640097
ROUGE Score: 0.333333
***** Case No.955 *****
BLEU Score: 0.192046
METEOR Score: 0.315501
ROUGE Score: 0.380952
***** Case No.956 *****
BLEU Score: 0.341116
METEOR Score: 0.630380
ROUGE Score: 0.347826
***** Case No.957 *****
BLEU Score: 0.393756
METEOR Score: 0.843114
ROUGE Score: 0.434783
***** Case No.958 *****
BLEU Score: 0.323772
METEOR Score: 0.843114
ROUGE Score: 0.260870
***** Case No.959 *****
BLEU Score: 0.313142
METEOR Score: 0.766791
ROUGE Score: 0.260870
***** Case No.960 *****
BLEU Score: 0.000000
METEOR Score: 0.000000
ROUGE Score: 0.000000
***** Case No.961 *****
BLEU Score: 0.777811
METEOR Score: 0.944348
ROUGE Score: 0.774194
***** Case No.962 *****
BLEU Score: 0.819388
METEOR Score: 0.994692
ROUGE Score: 0.838710
***** Case No.963 *****
BLEU Score: 0.831818
METEOR Score: 0.945537
ROUGE Score: 0.780488
***** Case No.964 *****
BLEU Score: 1.000000
METEOR Score: 0.999772
ROUGE Score: 1.000000
***** Case No.965 *****
BLEU Score: 0.433321
METEOR Score: 0.865089
ROUGE Score: 0.400000
***** Case No.966 *****
BLEU Score: 0.597929
METEOR Score: 0.889026
ROUGE Score: 0.702703
***** Case No.967 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.952381
***** Case No.968 *****
BLEU Score: 0.493558
METEOR Score: 0.865089
ROUGE Score: 0.560000
***** Case No.969 *****
BLEU Score: 0.460866
METEOR Score: 0.989604
ROUGE Score: 0.444444
***** Case No.970 *****
BLEU Score: 0.634047
METEOR Score: 0.830000
ROUGE Score: 0.666667
***** Case No.971 *****
BLEU Score: 0.396709
METEOR Score: 0.709897
ROUGE Score: 0.387097
***** Case No.972 *****
BLEU Score: 0.777018
METEOR Score: 0.993346
ROUGE Score: 0.864865
***** Case No.973 *****
BLEU Score: 0.556034
METEOR Score: 0.791116
ROUGE Score: 0.615385
***** Case No.974 *****
BLEU Score: 0.521874
METEOR Score: 0.772559
ROUGE Score: 0.560000
***** Case No.975 *****
BLEU Score: 0.813749
METEOR Score: 0.944722
ROUGE Score: 0.864865
***** Case No.976 *****
BLEU Score: 0.495827
METEOR Score: 0.772559
ROUGE Score: 0.480000
***** Case No.977 *****
BLEU Score: 0.457456
METEOR Score: 0.755034
ROUGE Score: 0.454545
***** Case No.978 *****
BLEU Score: 0.484391
METEOR Score: 0.755034
ROUGE Score: 0.545455
***** Case No.979 *****
BLEU Score: 0.689156
METEOR Score: 0.935330
ROUGE Score: 0.777778
***** Case No.980 *****
BLEU Score: 0.484391
METEOR Score: 0.755034
ROUGE Score: 0.545455
***** Case No.981 *****
BLEU Score: 0.563364
METEOR Score: 0.721794
ROUGE Score: 0.600000
***** Case No.982 *****
BLEU Score: 0.650339
METEOR Score: 0.835526
ROUGE Score: 0.705882
***** Case No.983 *****
BLEU Score: 0.761161
METEOR Score: 0.920940
ROUGE Score: 0.705882
***** Case No.984 *****
BLEU Score: 0.897954
METEOR Score: 0.946719
ROUGE Score: 0.882353
***** Case No.985 *****
BLEU Score: 0.945742
METEOR Score: 0.994692
ROUGE Score: 0.971429
***** Case No.986 *****
BLEU Score: 0.942615
METEOR Score: 0.994390
ROUGE Score: 0.967742
***** Case No.987 *****
BLEU Score: 0.400778
METEOR Score: 0.722998
ROUGE Score: 0.461538
***** Case No.988 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 0.880000
***** Case No.989 *****
BLEU Score: 0.354892
METEOR Score: 0.704370
ROUGE Score: 0.400000
***** Case No.990 *****
BLEU Score: 0.727682
METEOR Score: 0.943676
ROUGE Score: 0.733333
***** Case No.991 *****
BLEU Score: 0.805692
METEOR Score: 0.954217
ROUGE Score: 0.750000
***** Case No.992 *****
BLEU Score: 0.471002
METEOR Score: 0.868614
ROUGE Score: 0.518519
***** Case No.993 *****
BLEU Score: 0.502305
METEOR Score: 0.831592
ROUGE Score: 0.545455
***** Case No.994 *****
BLEU Score: 0.347400
METEOR Score: 0.750388
ROUGE Score: 0.428571
***** Case No.995 *****
BLEU Score: 1.000000
METEOR Score: 0.999878
ROUGE Score: 1.000000
***** Case No.996 *****
BLEU Score: 0.544030
METEOR Score: 0.865432
ROUGE Score: 0.629630
***** Case No.997 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.998 *****
BLEU Score: 0.433660
METEOR Score: 0.744749
ROUGE Score: 0.448980
***** Case No.999 *****
BLEU Score: 0.575506
METEOR Score: 0.908843
ROUGE Score: 0.634921
***** Case No.1000 *****
BLEU Score: 0.919323
METEOR Score: 0.992141
ROUGE Score: 0.947368
***** Case No.1001 *****
BLEU Score: 0.479386
METEOR Score: 0.822321
ROUGE Score: 0.512821
***** Case No.1002 *****
BLEU Score: 0.595316
METEOR Score: 0.964069
ROUGE Score: 0.608696
***** Case No.1003 *****
BLEU Score: 0.748705
METEOR Score: 0.879220
ROUGE Score: 0.695652
***** Case No.1004 *****
BLEU Score: 0.339191
METEOR Score: 0.643668
ROUGE Score: 0.413793
***** Case No.1005 *****
BLEU Score: 0.791262
METEOR Score: 0.938462
ROUGE Score: 0.827586
***** Case No.1006 *****
BLEU Score: 0.643216
METEOR Score: 0.922451
ROUGE Score: 0.622222
***** Case No.1007 *****
BLEU Score: 0.930605
METEOR Score: 0.993230
ROUGE Score: 0.956522
***** Case No.1008 *****
BLEU Score: 0.654350
METEOR Score: 0.910298
ROUGE Score: 0.636364
***** Case No.1009 *****
BLEU Score: 0.673049
METEOR Score: 0.902429
ROUGE Score: 0.709677
***** Case No.1010 *****
BLEU Score: 0.669651
METEOR Score: 0.908561
ROUGE Score: 0.666667
***** Case No.1011 *****
BLEU Score: 0.838577
METEOR Score: 0.856895
ROUGE Score: 0.800000
***** Case No.1012 *****
BLEU Score: 0.260181
METEOR Score: 0.798357
ROUGE Score: 0.285714
***** Case No.1013 *****
BLEU Score: 0.487359
METEOR Score: 0.630380
ROUGE Score: 0.434783
***** Case No.1014 *****
BLEU Score: 0.630191
METEOR Score: 0.853706
ROUGE Score: 0.695652
***** Case No.1015 *****
BLEU Score: 0.338131
METEOR Score: 0.844452
ROUGE Score: 0.347826
***** Case No.1016 *****
BLEU Score: 0.033166
METEOR Score: 0.650287
ROUGE Score: 0.064516
***** Case No.1017 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 0.857143
***** Case No.1018 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 0.857143
***** Case No.1019 *****
BLEU Score: 0.583351
METEOR Score: 0.852393
ROUGE Score: 0.631579
***** Case No.1020 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.818182
***** Case No.1021 *****
BLEU Score: 0.031271
METEOR Score: 0.402184
ROUGE Score: 0.064516
***** Case No.1022 *****
BLEU Score: 1.000000
METEOR Score: 0.999818
ROUGE Score: 0.857143
***** Case No.1023 *****
BLEU Score: 1.000000
METEOR Score: 0.999772
ROUGE Score: 0.842105
***** Case No.1024 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.818182
***** Case No.1025 *****
BLEU Score: 0.036343
METEOR Score: 0.668263
ROUGE Score: 0.066667
***** Case No.1026 *****
BLEU Score: 0.073053
METEOR Score: 0.476521
ROUGE Score: 0.205128
***** Case No.1027 *****
BLEU Score: 0.588659
METEOR Score: 0.687860
ROUGE Score: 0.620690
***** Case No.1028 *****
BLEU Score: 0.459804
METEOR Score: 0.788538
ROUGE Score: 0.451613
***** Case No.1029 *****
BLEU Score: 0.672334
METEOR Score: 0.895062
ROUGE Score: 0.727273
***** Case No.1030 *****
BLEU Score: 0.309347
METEOR Score: 0.664663
ROUGE Score: 0.416667
***** Case No.1031 *****
BLEU Score: 0.691062
METEOR Score: 0.795243
ROUGE Score: 0.685714
***** Case No.1032 *****
BLEU Score: 0.837184
METEOR Score: 0.982559
ROUGE Score: 0.903226
***** Case No.1033 *****
BLEU Score: 0.380914
METEOR Score: 0.793443
ROUGE Score: 0.424242
***** Case No.1034 *****
BLEU Score: 0.881712
METEOR Score: 0.893746
ROUGE Score: 0.896552
***** Case No.1035 *****
BLEU Score: 0.038932
METEOR Score: 0.493164
ROUGE Score: 0.060606
***** Case No.1036 *****
BLEU Score: 0.256585
METEOR Score: 0.668994
ROUGE Score: 0.303030
***** Case No.1037 *****
BLEU Score: 0.041196
METEOR Score: 0.468079
ROUGE Score: 0.153846
***** Case No.1038 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.952381
***** Case No.1039 *****
BLEU Score: 0.249033
METEOR Score: 0.496689
ROUGE Score: 0.173913
***** Case No.1040 *****
BLEU Score: 0.273128
METEOR Score: 0.657895
ROUGE Score: 0.444444
***** Case No.1041 *****
BLEU Score: 0.409071
METEOR Score: 0.694473
ROUGE Score: 0.413793
***** Case No.1042 *****
BLEU Score: 0.091997
METEOR Score: 0.643395
ROUGE Score: 0.160000
***** Case No.1043 *****
BLEU Score: 0.346423
METEOR Score: 0.675191
ROUGE Score: 0.434783
***** Case No.1044 *****
BLEU Score: 0.230771
METEOR Score: 0.511080
ROUGE Score: 0.307692
***** Case No.1045 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.1046 *****
BLEU Score: 0.919323
METEOR Score: 0.992141
ROUGE Score: 0.947368
***** Case No.1047 *****
BLEU Score: 0.579558
METEOR Score: 0.957692
ROUGE Score: 0.750000
***** Case No.1048 *****
BLEU Score: 0.935133
METEOR Score: 0.993668
ROUGE Score: 0.962963
***** Case No.1049 *****
BLEU Score: 0.504135
METEOR Score: 0.900000
ROUGE Score: 0.625000
***** Case No.1050 *****
BLEU Score: 0.497956
METEOR Score: 0.944940
ROUGE Score: 0.687500
***** Case No.1051 *****
BLEU Score: 0.041157
METEOR Score: 0.369322
ROUGE Score: 0.100000
***** Case No.1052 *****
BLEU Score: 0.408564
METEOR Score: 0.988272
ROUGE Score: 0.482759
***** Case No.1053 *****
BLEU Score: 0.181072
METEOR Score: 0.615172
ROUGE Score: 0.230769
***** Case No.1054 *****
BLEU Score: 0.666021
METEOR Score: 0.931499
ROUGE Score: 0.687500
***** Case No.1055 *****
BLEU Score: 0.000000
METEOR Score: 0.000000
ROUGE Score: 0.000000
***** Case No.1056 *****
BLEU Score: 0.343654
METEOR Score: 0.705597
ROUGE Score: 0.357143
***** Case No.1057 *****
BLEU Score: 0.284333
METEOR Score: 0.619444
ROUGE Score: 0.320000
***** Case No.1058 *****
BLEU Score: 0.355520
METEOR Score: 0.531090
ROUGE Score: 0.380952
***** Case No.1059 *****
BLEU Score: 0.391811
METEOR Score: 0.805701
ROUGE Score: 0.333333
***** Case No.1060 *****
BLEU Score: 0.606600
METEOR Score: 0.745429
ROUGE Score: 0.636364
***** Case No.1061 *****
BLEU Score: 0.745888
METEOR Score: 0.974002
ROUGE Score: 0.823529
***** Case No.1062 *****
BLEU Score: 0.182957
METEOR Score: 0.436238
ROUGE Score: 0.153846
***** Case No.1063 *****
BLEU Score: 0.416822
METEOR Score: 0.846966
ROUGE Score: 0.466667
***** Case No.1064 *****
BLEU Score: 0.639437
METEOR Score: 0.929825
ROUGE Score: 0.625000
***** Case No.1065 *****
BLEU Score: 0.661239
METEOR Score: 0.935042
ROUGE Score: 0.625000
***** Case No.1066 *****
BLEU Score: 0.456227
METEOR Score: 0.777345
ROUGE Score: 0.444444
***** Case No.1067 *****
BLEU Score: 0.124084
METEOR Score: 0.270023
ROUGE Score: 0.142857
***** Case No.1068 *****
BLEU Score: 0.118688
METEOR Score: 0.654018
ROUGE Score: 0.322581
***** Case No.1069 *****
BLEU Score: 0.614503
METEOR Score: 0.923683
ROUGE Score: 0.600000
***** Case No.1070 *****
BLEU Score: 0.490305
METEOR Score: 0.867676
ROUGE Score: 0.666667
***** Case No.1071 *****
BLEU Score: 0.578733
METEOR Score: 0.974418
ROUGE Score: 0.666667
***** Case No.1072 *****
BLEU Score: 0.819323
METEOR Score: 0.993668
ROUGE Score: 0.800000
***** Case No.1073 *****
BLEU Score: 0.442104
METEOR Score: 0.590101
ROUGE Score: 0.516129
***** Case No.1074 *****
BLEU Score: 0.930605
METEOR Score: 0.993230
ROUGE Score: 0.960000
***** Case No.1075 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.956522
***** Case No.1076 *****
BLEU Score: 0.313142
METEOR Score: 0.766791
ROUGE Score: 0.272727
***** Case No.1077 *****
BLEU Score: 0.479237
METEOR Score: 0.855637
ROUGE Score: 0.480000
***** Case No.1078 *****
BLEU Score: 0.421689
METEOR Score: 0.704893
ROUGE Score: 0.358974
***** Case No.1079 *****
BLEU Score: 0.750534
METEOR Score: 0.936389
ROUGE Score: 0.692308
***** Case No.1080 *****
BLEU Score: 0.579146
METEOR Score: 0.855070
ROUGE Score: 0.692308
***** Case No.1081 *****
BLEU Score: 0.925391
METEOR Score: 0.992727
ROUGE Score: 0.956522
***** Case No.1082 *****
BLEU Score: 0.717045
METEOR Score: 0.951247
ROUGE Score: 0.777778
***** Case No.1083 *****
BLEU Score: 0.780083
METEOR Score: 0.926390
ROUGE Score: 0.780488
***** Case No.1084 *****
BLEU Score: 0.948544
METEOR Score: 0.994963
ROUGE Score: 0.969697
***** Case No.1085 *****
BLEU Score: 0.761827
METEOR Score: 0.982932
ROUGE Score: 0.838710
***** Case No.1086 *****
BLEU Score: 0.683637
METEOR Score: 0.950319
ROUGE Score: 0.774194
***** Case No.1087 *****
BLEU Score: 0.511095
METEOR Score: 0.719699
ROUGE Score: 0.444444
***** Case No.1088 *****
BLEU Score: 0.510114
METEOR Score: 0.734954
ROUGE Score: 0.424242
***** Case No.1089 *****
BLEU Score: 0.774403
METEOR Score: 0.964136
ROUGE Score: 0.823529
***** Case No.1090 *****
BLEU Score: 0.301813
METEOR Score: 0.737023
ROUGE Score: 0.250000
***** Case No.1091 *****
BLEU Score: 0.390113
METEOR Score: 0.518750
ROUGE Score: 0.444444
***** Case No.1092 *****
BLEU Score: 0.703985
METEOR Score: 0.899383
ROUGE Score: 0.666667
***** Case No.1093 *****
BLEU Score: 0.852102
METEOR Score: 0.945821
ROUGE Score: 0.769231
***** Case No.1094 *****
BLEU Score: 0.573455
METEOR Score: 0.768319
ROUGE Score: 0.666667
***** Case No.1095 *****
BLEU Score: 0.150074
METEOR Score: 0.649515
ROUGE Score: 0.216216
***** Case No.1096 *****
BLEU Score: 0.072893
METEOR Score: 0.562686
ROUGE Score: 0.166667
***** Case No.1097 *****
BLEU Score: 0.064300
METEOR Score: 0.613147
ROUGE Score: 0.166667
***** Case No.1098 *****
BLEU Score: 0.051193
METEOR Score: 0.622932
ROUGE Score: 0.000000
***** Case No.1099 *****
BLEU Score: 0.600536
METEOR Score: 0.736036
ROUGE Score: 0.454545
***** Case No.1100 *****
BLEU Score: 0.453401
